#TOP	Genes more expressed in NGT class
#BOTTOM	      Genes more expressed in DM2/IGT class
211054_at	-0.0533719622
207268_x_at	-0.0534125566
207979_s_at	-0.0534141362
218210_at	-0.0534734614
213723_s_at	-0.0534878038
201125_s_at	-0.0536572151
220776_at	-0.0537358969
200814_at	-0.0537997261
212179_at	-0.0538696982
202850_at	-0.0539845116
209741_x_at	-0.0541923568
211441_x_at	-0.0541961603
211928_at	-0.0543273315
203665_at	-0.0544084981
216506_x_at	-0.0545053966
217162_at	-0.0546721704
46323_at	-0.0547389425
218101_s_at	-0.0550060272
220405_at	-0.0550106131
203153_at	-0.0553013459
220199_s_at	-0.0553117171
201589_at	-0.0553402044
212595_s_at	-0.055396758
216694_at	-0.0554426908
201753_s_at	-0.0557206571
205440_s_at	-0.0557832308
201269_s_at	-0.0558020212
204442_x_at	-0.0559974797
218827_s_at	-0.0560730547
217339_x_at	-0.0560894012
210282_at	-0.0564105362
203551_s_at	-0.0564371906
217706_at	-0.0566052571
217305_s_at	-0.0566152073
206062_at	-0.0567431897
201160_s_at	-0.0568330474
215941_at	-0.0568629503
217479_at	-0.0569984056
201342_at	-0.0571301058
206487_at	-0.0572561994
211855_s_at	-0.0573261827
210510_s_at	-0.0574373528
211868_x_at	-0.0574956611
221067_s_at	-0.0575083457
206366_x_at	-0.0575544164
205423_at	-0.0577202812
208306_x_at	-0.057814911
204362_at	-0.0578194074
206928_at	-0.0579620153
205933_at	-0.0580381043
208468_at	-0.0583621822
206004_at	-0.0583722703
209469_at	-0.0586424619
211617_at	-0.0586523749
204928_s_at	-0.0588539839
212319_at	-0.0589080825
217747_s_at	-0.0589439236
208895_s_at	-0.0589653961
210423_s_at	-0.0592642389
215573_at	-0.0593710281
207416_s_at	-0.0595304966
215481_s_at	-0.0597003512
206121_at	-0.0597222373
210669_at	-0.0597457662
212264_s_at	-0.0599158779
91816_f_at	-0.0606083758
219799_s_at	-0.060659267
217862_at	-0.0606905371
218030_at	-0.0607491694
200886_s_at	-0.0607991926
218972_at	-0.0610640384
200080_s_at	-0.0613232516
212926_at	-0.061668504
219951_s_at	-0.0620573722
217318_x_at	-0.0621743053
213776_at	-0.0622030199
215186_at	-0.0624076836
211728_s_at	-0.0624240227
203889_at	-0.0624480918
217117_x_at	-0.0625595152
211643_x_at	-0.0626319274
213809_x_at	-0.0628563762
215196_at	-0.0630285367
203987_at	-0.0630783215
205856_at	-0.0633281991
209782_s_at	-0.0633830875
210843_s_at	-0.0636344552
209314_s_at	-0.0638182908
209827_s_at	-0.0638184696
215553_x_at	-0.0638833866
218283_at	-0.0638903007
217056_at	-0.0641922951
205759_s_at	-0.0643106624
210155_at	-0.0646274984
201142_at	-0.0648307279
203640_at	-0.0651699454
207560_at	-0.0654714108
215071_s_at	-0.0655136853
220181_x_at	-0.0660603195
208975_s_at	-0.0663335249
216164_at	-0.0664084479
208340_at	-0.0667563304
60528_at	-0.0667811036
214779_s_at	-0.0669374838
202542_s_at	-0.0670160651
204202_at	-0.0670497417
211156_at	-0.0671626776
219457_s_at	-0.067204155
218006_s_at	-0.0673737004
219143_s_at	-0.0674661621
217811_at	-0.0676323026
213471_at	-0.0678706765
221773_at	-0.067901738
218031_s_at	-0.0682081878
202861_at	-0.068245925
203238_s_at	-0.0682770759
200845_s_at	-0.0683158115
205158_at	-0.0683737248
218715_at	-0.068418026
32540_at	-0.0685018674
200706_s_at	-0.0686757714
211678_s_at	-0.0687771514
206971_at	-0.0689828768
202219_at	-0.0690764561
203669_s_at	-0.06911318
210937_s_at	-0.0691749305
211350_s_at	-0.0692167729
207405_s_at	-0.0693360344
206040_s_at	-0.0694835186
202731_at	-0.0694955215
214430_at	-0.0695491061
201875_s_at	-0.0695861652
216961_s_at	-0.0696266741
221542_s_at	-0.0698052496
207223_s_at	-0.0700386539
215858_at	-0.0705090538
207920_x_at	-0.0706452653
218223_s_at	-0.0707331672
215252_at	-0.0708174482
216990_at	-0.0710486993
34260_at	-0.0710667595
216976_s_at	-0.0711273998
212289_at	-0.0712230578
211580_s_at	-0.0713284761
AFFX-LysX-M_at	-0.0713597909
216489_at	-0.0713631362
214799_at	-0.0713745207
214537_at	-0.0714769587
212545_s_at	-0.0714943036
211489_at	-0.0715314001
205787_x_at	-0.0715353265
203796_s_at	-0.0718046725
204924_at	-0.0718400106
214379_at	-0.0720106661
201427_s_at	-0.0720791221
215295_at	-0.0721768886
209683_at	-0.0724873394
217210_at	-0.0724954009
217580_x_at	-0.0725711361
205229_s_at	-0.0726678967
204019_s_at	-0.0728250593
209629_s_at	-0.072863467
207015_s_at	-0.0731398016
211954_s_at	-0.0733952001
208193_at	-0.0734110773
206669_at	-0.0734607205
216771_at	-0.073714301
206478_at	-0.0737495869
206915_at	-0.0740463436
202602_s_at	-0.0742318332
219516_at	-0.0742382109
202406_s_at	-0.0743814036
221204_s_at	-0.0744088888
218611_at	-0.0744132772
213130_at	-0.0744190365
219063_at	-0.0746760443
205900_at	-0.074776262
208046_at	-0.0747788101
205522_at	-0.0751677006
215225_s_at	-0.0751797855
221432_s_at	-0.0752066597
204269_at	-0.0753193721
219796_s_at	-0.0753765404
208486_at	-0.0754357129
201357_s_at	-0.0757586882
219939_s_at	-0.075908199
216702_x_at	-0.0763388798
204946_s_at	-0.0766188726
202033_s_at	-0.0768285394
81737_at	-0.0769586861
221673_s_at	-0.0769662634
215520_at	-0.0771874562
202762_at	-0.0772419795
200701_at	-0.0772821233
207298_at	-0.0774166435
207230_at	-0.0774175674
205866_at	-0.0775148124
211078_s_at	-0.0777122155
202391_at	-0.0777934641
209135_at	-0.0778225437
204054_at	-0.0778502002
222134_at	-0.0779231936
212372_at	-0.0779621601
212585_at	-0.0782133862
217131_at	-0.0786458775
221442_at	-0.0789352283
202902_s_at	-0.0790826976
201183_s_at	-0.0792449266
218673_s_at	-0.0793845206
221609_s_at	-0.0794245377
205760_s_at	-0.0795121267
201989_s_at	-0.0796407014
211329_x_at	-0.0798300132
208297_s_at	-0.0799925178
209258_s_at	-0.0800074041
203950_s_at	-0.0800757036
215572_at	-0.0800910518
204954_s_at	-0.0801554024
213625_at	-0.0801636055
207665_at	-0.0801801085
205008_s_at	-0.0804592073
212158_at	-0.0805723295
220171_x_at	-0.0806257278
219719_at	-0.0806299746
219908_at	-0.0807252228
202196_s_at	-0.0807352588
206248_at	-0.0811796188
39891_at	-0.0815249383
207360_s_at	-0.0817706063
220251_at	-0.0817943066
206353_at	-0.0818670839
218083_at	-0.0818770081
206231_at	-0.0819240436
214922_at	-0.0819977075
209574_s_at	-0.082026355
211389_x_at	-0.0822310224
210838_s_at	-0.0822756737
211870_s_at	-0.082296133
204009_s_at	-0.0826515406
203419_at	-0.0827367008
204831_at	-0.0830858648
201426_s_at	-0.0831108838
209807_s_at	-0.0832249522
213065_at	-0.0832872614
203477_at	-0.0833711997
206199_at	-0.0834222361
216668_at	-0.0834858343
220902_at	-0.0836199224
202036_s_at	-0.0836411342
215115_x_at	-0.0836695284
208103_s_at	-0.0837850571
205738_s_at	-0.0838657767
217804_s_at	-0.0840411186
212645_x_at	-0.0841208622
221131_at	-0.0841493532
203907_s_at	-0.0842345506
206773_at	-0.0842560828
204075_s_at	-0.0842618123
211769_x_at	-0.0843544006
216790_at	-0.0844218433
212712_at	-0.0846702158
200733_s_at	-0.0848457515
200920_s_at	-0.0850080997
204800_s_at	-0.0850385353
203755_at	-0.0854086056
212533_at	-0.0857579634
216492_at	-0.0858950391
203122_at	-0.0859939903
201707_at	-0.0860177577
213250_at	-0.0862209201
218911_at	-0.0862326175
201093_x_at	-0.0862391517
213315_x_at	-0.0862802342
202290_at	-0.086484842
201962_s_at	-0.0864952207
214766_s_at	-0.0865036249
220453_at	-0.0868059993
202935_s_at	-0.0869087055
215192_at	-0.0869099572
220727_at	-0.0869392902
209101_at	-0.0869721845
220750_s_at	-0.0870572552
215569_at	-0.0871912539
214980_at	-0.0873661637
205191_at	-0.0875781924
202422_s_at	-0.0876091868
209678_s_at	-0.0879556537
220072_at	-0.0881039575
212992_at	-0.0881288946
221479_s_at	-0.0881306753
219450_at	-0.0881579593
220081_x_at	-0.0881881788
204499_at	-0.0883296728
203894_at	-0.0885116309
216882_s_at	-0.0887521282
205723_at	-0.0888664648
212617_at	-0.0888777822
209250_at	-0.0889194682
215438_x_at	-0.0889488906
201550_x_at	-0.0889849439
210013_at	-0.0890978202
209197_at	-0.0891214237
217481_x_at	-0.0892875791
213217_at	-0.0896698833
205101_at	-0.0899559408
214116_at	-0.0901933834
214635_at	-0.0902647451
207119_at	-0.0905448571
214515_at	-0.0905922055
202735_at	-0.0906027779
213024_at	-0.0907035992
201696_at	-0.0907078236
205328_at	-0.0907301903
219232_s_at	-0.0907521471
215144_at	-0.090832077
212477_at	-0.0909138396
200945_s_at	-0.0910506174
209539_at	-0.0912231505
220675_s_at	-0.0912490562
202603_at	-0.0912726969
209863_s_at	-0.091769211
220628_s_at	-0.0917897522
205633_s_at	-0.0919810832
216626_at	-0.0920324773
205115_s_at	-0.0921755061
203011_at	-0.0923116207
220564_at	-0.0927498415
209410_s_at	-0.0929073468
212402_at	-0.0932235569
204835_at	-0.0932453796
216867_s_at	-0.0934112072
202417_at	-0.0935381725
213968_at	-0.0935402066
206656_s_at	-0.0935933888
220957_at	-0.0936128125
205462_s_at	-0.0937212184
216875_x_at	-0.0937782824
204806_x_at	-0.0937803015
208077_at	-0.0938005075
201853_s_at	-0.093890138
218906_x_at	-0.0940673128
216375_s_at	-0.094102636
201466_s_at	-0.0941697061
209803_s_at	-0.0942875594
211740_at	-0.094618544
216836_s_at	-0.0950659141
214724_at	-0.0951207429
209359_x_at	-0.095493719
209586_s_at	-0.095549576
216331_at	-0.0957342759
214278_s_at	-0.0958743095
203675_at	-0.0959201604
209622_at	-0.0960788801
219402_s_at	-0.0961143151
213727_x_at	-0.0961877927
200771_at	-0.0962036699
200686_s_at	-0.096339047
220596_at	-0.0965301991
202048_s_at	-0.0966683626
204000_at	-0.09668497
219813_at	-0.0967997909
206340_at	-0.0968647674
212566_at	-0.0973622426
204464_s_at	-0.0973697454
208228_s_at	-0.0974551961
222206_s_at	-0.0976244584
211592_s_at	-0.0977175236
202251_at	-0.0978381261
203571_s_at	-0.0978441238
202177_at	-0.0979104415
216768_x_at	-0.0979400948
215616_s_at	-0.0980439559
217631_at	-0.0982222259
217044_s_at	-0.0982993096
215147_at	-0.0986652747
212954_at	-0.0987052992
211969_at	-0.0987075791
211737_x_at	-0.0988708436
216361_s_at	-0.0989813283
220883_at	-0.0990711451
217347_at	-0.0990902483
209454_s_at	-0.0991499871
206538_at	-0.0991731435
203309_s_at	-0.0991976038
200810_s_at	-0.0992293805
209828_s_at	-0.0992621854
213925_at	-0.0993893594
205093_at	-0.0993993804
215288_at	-0.0994112045
214900_at	-0.0994418114
220212_s_at	-0.0994818211
211915_s_at	-0.0997605249
207548_at	-0.0999941826
207760_s_at	-0.1000622809
209804_at	-0.1000994071
214951_at	-0.1001968086
203985_at	-0.1002060026
215609_at	-0.1003526524
211352_s_at	-0.1003695503
214352_s_at	-0.1004347056
215517_at	-0.1004508957
218217_at	-0.1004653051
210592_s_at	-0.1004910469
209363_s_at	-0.1005024463
208917_x_at	-0.1005347073
217981_s_at	-0.1005696729
220997_s_at	-0.1005976722
209137_s_at	-0.1007127985
202182_at	-0.1008287817
218267_at	-0.1011136845
218294_s_at	-0.1011365354
221922_at	-0.1011680812
214459_x_at	-0.1012831256
214950_at	-0.1014106348
217658_at	-0.1018574163
211742_s_at	-0.1020494625
214824_at	-0.1020553634
217025_s_at	-0.1022410691
214567_s_at	-0.1024078876
218680_x_at	-0.102572985
207467_x_at	-0.1027506888
216912_at	-0.1027587429
204608_at	-0.1028001606
210787_s_at	-0.1029509977
218186_at	-0.103180863
209687_at	-0.1033598036
200755_s_at	-0.1033884808
208259_x_at	-0.103424944
213995_at	-0.1037343964
38157_at	-0.1039959565
211822_s_at	-0.1041441262
221436_s_at	-0.1044785753
208989_s_at	-0.104559809
216352_x_at	-0.1046536118
221568_s_at	-0.1048742086
220464_at	-0.1049727723
207125_at	-0.105005905
216479_at	-0.1055813134
218387_s_at	-0.1056516021
212388_at	-0.105675593
214712_at	-0.1057592258
213380_x_at	-0.1063317582
212654_at	-0.1063982621
218668_s_at	-0.1069277227
213775_x_at	-0.1070488468
210060_at	-0.1070553735
210094_s_at	-0.1071182936
220014_at	-0.1071699113
208961_s_at	-0.1073291525
211509_s_at	-0.1075950712
202388_at	-0.1076413766
202232_s_at	-0.1076812297
219834_at	-0.1076989844
218487_at	-0.1077015847
219527_at	-0.1078311652
210546_x_at	-0.1079120114
218771_at	-0.1082751453
204856_at	-0.1084121093
222216_s_at	-0.1084198356
216136_at	-0.1084274501
212343_at	-0.1086003333
200660_at	-0.1086222082
206056_x_at	-0.1088411883
210830_s_at	-0.1090428084
220187_at	-0.1091309339
201843_s_at	-0.1092758328
208173_at	-0.1095601618
204506_at	-0.1096864417
222112_at	-0.1097202525
216820_at	-0.109785907
211197_s_at	-0.1097937897
220859_at	-0.1098123491
221318_at	-0.1099432036
209886_s_at	-0.1101450548
218251_at	-0.1101986319
210519_s_at	-0.1102634296
209044_x_at	-0.110463202
215254_at	-0.1105761081
216457_s_at	-0.1106376201
215558_at	-0.1109254882
206725_x_at	-0.1109576151
205550_s_at	-0.1111372337
200788_s_at	-0.1111419499
213864_s_at	-0.1111713946
216381_x_at	-0.1113407314
222034_at	-0.1115148589
220240_s_at	-0.111562036
202286_s_at	-0.1116669253
204985_s_at	-0.1117826402
204582_s_at	-0.1120351553
208648_at	-0.1120948046
219094_at	-0.1122233421
205234_at	-0.1123703122
209108_at	-0.1125941128
214412_at	-0.1126180291
177_at	-0.112622723
220486_x_at	-0.1126340553
217703_x_at	-0.1126975045
220204_s_at	-0.1130152121
217695_x_at	-0.1130367517
215309_at	-0.1130478829
222275_at	-0.1131479964
216930_at	-0.1132373288
206227_at	-0.1132544279
217442_at	-0.1132804155
204048_s_at	-0.1135310978
204003_s_at	-0.1137067154
221097_s_at	-0.1137291119
203064_s_at	-0.1138563901
204695_at	-0.1139093339
213501_at	-0.1139394268
206343_s_at	-0.1140113771
213841_at	-0.1140186936
204160_s_at	-0.1140417978
214415_at	-0.1142092347
214489_at	-0.1147474349
206715_at	-0.1150642261
203953_s_at	-0.1150928214
213488_at	-0.1151158661
205000_at	-0.1153950542
202302_s_at	-0.11583139
215970_at	-0.11599686
217941_s_at	-0.1161133349
202579_x_at	-0.1161254495
206254_at	-0.1161485314
200640_at	-0.1161888912
40359_at	-0.1166315675
207108_s_at	-0.1166823134
209498_at	-0.1167577803
217840_at	-0.1168923751
211692_s_at	-0.1169122905
216876_s_at	-0.1169821844
37226_at	-0.1172268093
209009_at	-0.1174190491
204840_s_at	-0.1174566969
208948_s_at	-0.1176698953
215740_at	-0.1177498996
214433_s_at	-0.117789872
217432_s_at	-0.1179770753
217871_s_at	-0.1181030944
207873_x_at	-0.1186075211
212268_at	-0.1187132969
208037_s_at	-0.118884407
209306_s_at	-0.1193280742
215109_at	-0.1193550378
222057_at	-0.1193727627
204025_s_at	-0.119492501
201173_x_at	-0.1195479035
202199_s_at	-0.1195999309
221820_s_at	-0.1197679639
205948_at	-0.1199205071
200994_at	-0.1201888397
202353_s_at	-0.1205582842
201783_s_at	-0.1206380948
210483_at	-0.1206554249
211517_s_at	-0.1207392737
205972_at	-0.1207550392
222299_x_at	-0.120898366
207121_s_at	-0.1210275963
48117_at	-0.121035561
200691_s_at	-0.1210675314
207510_at	-0.1212815419
205355_at	-0.1213176325
204614_at	-0.1214239225
218166_s_at	-0.121436432
220543_at	-0.1214615107
220496_at	-0.1215064973
214338_at	-0.1215713769
221237_s_at	-0.1215823889
213014_at	-0.121988371
217661_x_at	-0.1222630441
212420_at	-0.122271359
217886_at	-0.1224624515
217187_at	-0.1225655302
209313_at	-0.1227509901
201017_at	-0.1230228618
37512_at	-0.1231620759
210481_s_at	-0.1232097894
215817_at	-0.1233770698
211962_s_at	-0.1233970597
204837_at	-0.1236801669
216280_s_at	-0.1239272431
215895_x_at	-0.1239523217
91684_g_at	-0.1240328625
221023_s_at	-0.1240482852
210077_s_at	-0.1240619496
210674_s_at	-0.1245558038
214829_at	-0.1245751604
217534_at	-0.1248161718
34449_at	-0.1248396412
200042_at	-0.1250092089
217037_at	-0.125244543
216642_at	-0.1255347729
213616_at	-0.1255842596
219203_at	-0.1255976558
211970_x_at	-0.1256029457
220619_at	-0.1256073117
208524_at	-0.125654012
34225_at	-0.1256667227
211849_s_at	-0.125823319
204167_at	-0.1258523911
214453_s_at	-0.1260330081
206469_x_at	-0.1263283044
215996_at	-0.1263984591
219649_at	-0.1265347302
216985_s_at	-0.1269405186
203696_s_at	-0.1269715875
203690_at	-0.127255097
202992_at	-0.1272899956
219925_at	-0.1274333745
209013_x_at	-0.1274400204
209648_x_at	-0.1274568141
205927_s_at	-0.1276319772
210374_x_at	-0.1277758628
220678_at	-0.1278072745
200671_s_at	-0.1278447956
215857_at	-0.1278996468
219769_at	-0.1281537563
219049_at	-0.1281624734
209133_s_at	-0.1282070428
AFFX-M27830_5_at	-0.1282298565
221547_at	-0.1282462478
204791_at	-0.1285014302
204270_at	-0.1286150813
215447_at	-0.1287080646
217634_at	-0.1288769543
222120_at	-0.1289479136
206468_s_at	-0.128976047
203887_s_at	-0.1289975941
203546_at	-0.1290446669
219424_at	-0.1292001009
204339_s_at	-0.1292840242
90265_at	-0.1294342875
217146_at	-0.1295109391
215787_at	-0.1295785159
200739_s_at	-0.1296584457
210530_s_at	-0.1297009289
206385_s_at	-0.1298001558
200700_s_at	-0.1298941672
202874_s_at	-0.1299382746
210641_at	-0.1300334632
211762_s_at	-0.1300713122
211485_s_at	-0.1301270574
206389_s_at	-0.1301475316
209187_at	-0.1302250624
219298_at	-0.1302628964
208432_s_at	-0.1303256452
217720_at	-0.1303676814
208667_s_at	-0.1304547936
213936_x_at	-0.1304632872
210278_s_at	-0.1307455748
220425_x_at	-0.130772382
217560_at	-0.1308223903
221832_s_at	-0.1310372055
200602_at	-0.1310991794
211780_x_at	-0.1311029643
220268_at	-0.1311375648
215084_s_at	-0.1311845332
204255_s_at	-0.1313330978
217449_at	-0.1314537078
48531_at	-0.1314997524
217635_s_at	-0.1316363811
200762_at	-0.1316875666
205007_s_at	-0.131829679
210585_s_at	-0.1319018304
217920_at	-0.1319758892
207957_s_at	-0.1323174834
216211_at	-0.1324130446
207576_x_at	-0.1326280087
208107_s_at	-0.1327815354
207290_at	-0.1328405589
201515_s_at	-0.1329319179
220027_s_at	-0.1329556555
219625_s_at	-0.1331219822
213937_s_at	-0.1334544569
221727_at	-0.1335206628
213389_at	-0.1335551143
212112_s_at	-0.1336593926
206130_s_at	-0.1338057369
215158_s_at	-0.1339107007
214679_x_at	-0.1341437995
209549_s_at	-0.1342260242
219647_at	-0.1342591345
209369_at	-0.1343950033
219856_at	-0.1344550103
218735_s_at	-0.1344649792
214221_at	-0.1345311552
206707_x_at	-0.1345397979
213494_s_at	-0.1346655786
216691_at	-0.1347121447
211318_s_at	-0.1347158551
215606_s_at	-0.134734273
202407_s_at	-0.134773761
202101_s_at	-0.134941265
207336_at	-0.1350252777
218708_at	-0.1351499856
221991_at	-0.1351751238
220557_s_at	-0.1351944953
219426_at	-0.1352056414
216667_at	-0.1353966743
207736_s_at	-0.1354495585
213484_at	-0.1356064528
210768_x_at	-0.1356152594
221864_at	-0.1358343512
205583_s_at	-0.1360022277
214881_s_at	-0.1362885684
201302_at	-0.1370072514
218231_at	-0.1370805055
204368_at	-0.13722229
215422_at	-0.1374002397
212799_at	-0.1374737471
209463_s_at	-0.1374817938
204086_at	-0.1375892758
209285_s_at	-0.1376981437
218730_s_at	-0.1378052533
208184_s_at	-0.1378932446
210892_s_at	-0.1379891485
209937_at	-0.138010636
221211_s_at	-0.1380512416
214165_s_at	-0.1382326782
206278_at	-0.1383660287
205710_at	-0.1384340227
214828_s_at	-0.1385897696
216261_at	-0.1386346966
217789_at	-0.1387041807
218427_at	-0.1387126148
201131_s_at	-0.1388501078
209014_at	-0.1389777213
210680_s_at	-0.1392314881
205060_at	-0.1394051015
209587_at	-0.1394414008
215235_at	-0.1394766569
217220_at	-0.1395205557
213607_x_at	-0.1398782134
216775_at	-0.1400192678
201965_s_at	-0.1404355615
220164_s_at	-0.1405693591
219717_at	-0.1406437904
217465_at	-0.1407029182
220269_at	-0.1410083473
219838_at	-0.1410616338
215227_x_at	-0.1411730647
204724_s_at	-0.1411940753
205324_s_at	-0.1412742734
220899_at	-0.1413406134
217197_x_at	-0.1414021552
219788_at	-0.1415574253
2028_s_at	-0.1418025494
221134_at	-0.1421565861
210344_at	-0.1426197737
221725_at	-0.1428777277
202131_s_at	-0.1429442912
214111_at	-0.1431615204
211564_s_at	-0.143352434
216344_at	-0.1434058845
214857_at	-0.1434469819
222227_at	-0.143484652
205241_at	-0.1435262412
221354_s_at	-0.1436148137
214760_at	-0.1438927948
211275_s_at	-0.1440823972
204020_at	-0.1441830397
209641_s_at	-0.1445272118
215337_at	-0.1446886659
214437_s_at	-0.144931078
206247_at	-0.1449690908
213661_at	-0.1451041698
205123_s_at	-0.1451620162
210996_s_at	-0.1452832371
222280_at	-0.1453330517
215486_at	-0.1454065293
215704_at	-0.1458046585
216763_at	-0.1460022479
216639_at	-0.1460811347
220245_at	-0.1460918784
208722_s_at	-0.1461292654
209047_at	-0.1461357772
219195_at	-0.1461441368
207082_at	-0.1462759674
212348_s_at	-0.1463517547
216461_at	-0.1464465111
65718_at	-0.1467472315
213168_at	-0.1468884349
210232_at	-0.1469887495
214461_at	-0.1470481455
